symbol,companyName,sector,industry,exchangeShortName,marketCap,historicalMarketCapDate,selectionReferenceDate,universeSource
SBRA,"Sabra Health Care REIT, Inc.",Real Estate,REIT - Healthcare Facilities,NASDAQ,3560829771.0,2021-01-04,2021-01-04,active_screener
LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,NASDAQ,2865205440.0,2021-01-04,2021-01-04,active_screener
OUT,Outfront Media Inc.,Real Estate,REIT - Specialty,NYSE,2664778843.0,2021-01-04,2021-01-04,active_screener
BIPC,Brookfield Infrastructure Corporation,Utilities,Regulated Gas,NYSE,3159763708.0,2021-01-04,2021-01-04,active_screener
TDS,"Telephone and Data Systems, Inc.",Communication Services,Telecommunications Services,NYSE,2136359999.0,2021-01-04,2021-01-04,active_screener
PSMT,"PriceSmart, Inc.",Consumer Defensive,Discount Stores,NASDAQ,2801882240.0,2021-01-04,2021-01-04,active_screener
CNR,"Core Natural Resources, Inc.",Energy,Coal,NYSE,231920964.0,2021-01-04,2021-01-04,active_screener
AQN,Algonquin Power & Utilities Corp.,Utilities,Renewable Utilities,NYSE,9744468288.0,2021-01-04,2021-01-04,active_screener
WFG,West Fraser Timber Co. Ltd.,Basic Materials,"Paper, Lumber & Forest Products",NYSE,6011902800.0,2021-01-04,2021-01-04,active_screener
MEOH,Methanex Corporation,Basic Materials,Chemicals,NASDAQ,3463558927.0,2021-01-04,2021-01-04,active_screener
LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services,NASDAQ,4134195639.0,2021-01-04,2021-01-04,active_screener
SPHR,Sphere Entertainment Co.,Communication Services,Entertainment,NYSE,1576978000.0,2021-01-04,2021-01-04,active_screener
GHC,Graham Holdings Company,Consumer Defensive,Education & Training Services,NYSE,2612194970.0,2021-01-04,2021-01-04,active_screener
HCC,"Warrior Met Coal, Inc.",Energy,Coal,NYSE,1130798093.0,2021-01-04,2021-01-04,active_screener
PAGP,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream,NASDAQ,1650940000.0,2021-01-04,2021-01-04,active_screener
PAM,Pampa Energía S.A.,Utilities,Independent Power Producers,NYSE,759163200.0,2021-01-04,2021-01-04,active_screener
KEN,Kenon Holdings Ltd.,Utilities,Independent Power Producers,NYSE,1582735856.0,2021-01-04,2021-01-04,active_screener
LBRT,Liberty Energy Inc.,Energy,Oil & Gas Equipment & Services,NYSE,1724909281.0,2021-01-04,2021-01-04,active_screener
PHI,PLDT Inc.,Communication Services,Telecommunications Services,NYSE,6222412800.0,2021-01-04,2021-01-04,active_screener
VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,NYSE,4163250000.0,2021-01-04,2021-01-04,active_screener
SEI,"Solaris Energy Infrastructure, Inc.",Energy,Oil & Gas Equipment & Services,NYSE,250140950.0,2021-01-04,2021-01-04,active_screener
NWE,Northwestern Energy Group Inc,Utilities,Diversified Utilities,NASDAQ,2894067960.0,2021-01-04,2021-01-04,active_screener
TDW,Tidewater Inc.,Energy,Oil & Gas Equipment & Services,NYSE,360336600.0,2021-01-04,2021-01-04,active_screener
ENPH,"Enphase Energy, Inc.",Energy,Solar,NASDAQ,22615628720.0,2021-01-04,2021-01-04,active_screener
AKO-B,Embotelladora Andina S.A.,Consumer Defensive,Beverages - Non-Alcoholic,NYSE,15324978046.0,2021-01-04,2021-01-04,active_screener
ARIS,Aris Mining Corporation,Basic Materials,Other Precious Metals,NYSE,398145600.0,2021-01-04,2021-01-04,active_screener
AD,"Array Digital Infrastructure, Inc.",Communication Services,Telecommunications Services,NYSE,2687826064.0,2021-01-04,2021-01-04,active_screener
NHI,"National Health Investors, Inc.",Real Estate,REIT - Healthcare Facilities,NYSE,3016865743.0,2021-01-04,2021-01-04,active_screener
TAC,TransAlta Corporation,Utilities,Independent Power Producers,NYSE,2068200000.0,2021-01-04,2021-01-04,active_screener
SKT,Tanger Inc.,Real Estate,REIT - Retail,NYSE,931053840.0,2021-01-04,2021-01-04,active_screener
LBTYK,Liberty Global plc,Communication Services,Telecommunications Services,NASDAQ,7085411256.0,2021-01-04,2021-01-04,active_screener
EPR,EPR Properties,Real Estate,REIT - Specialty,NYSE,2308213110.0,2021-01-04,2021-01-04,active_screener
SXT,Sensient Technologies Corporation,Basic Materials,Chemicals - Specialty,NYSE,3091961080.0,2021-01-04,2021-01-04,active_screener
CBT,Cabot Corporation,Basic Materials,Chemicals - Specialty,NYSE,2513040000.0,2021-01-04,2021-01-04,active_screener
CSTM,Constellium SE,Basic Materials,Aluminum,NYSE,1942686440.0,2021-01-04,2021-01-04,active_screener
STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,NYSE,623939998.0,2021-01-04,2021-01-04,active_screener
MZTI,The Marzetti Company,Consumer Defensive,Packaged Foods,NASDAQ,4879606650.0,2021-01-04,2021-01-04,active_screener
LRN,"Stride, Inc.",Consumer Defensive,Education & Training Services,NYSE,846411150.0,2021-01-04,2021-01-04,active_screener
PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,NASDAQ,1011856943.0,2021-01-04,2021-01-04,active_screener
CTBB,Qwest Corp. NT,Communication Services,Telecommunications Services,NYSE,3527347863.0,2021-01-04,2021-01-04,active_screener
JOE,The St. Joe Company,Real Estate,Real Estate - Diversified,NYSE,2450102863.0,2021-01-04,2021-01-04,active_screener
USLM,"United States Lime & Minerals, Inc.",Basic Materials,Construction Materials,NASDAQ,653202570.0,2021-01-04,2021-01-04,active_screener
OTTR,Otter Tail Corporation,Utilities,Diversified Utilities,NASDAQ,1729502600.0,2021-01-04,2021-01-04,active_screener
SKE,Skeena Resources Limited,Basic Materials,Industrial Materials,NYSE,586092630.0,2021-01-04,2021-01-04,active_screener
CGAU,Centerra Gold Inc.,Basic Materials,Gold,NYSE,3554803870.0,2021-01-04,2021-01-04,active_screener
CUZ,Cousins Properties Incorporated,Real Estate,REIT - Office,NYSE,4848114880.0,2021-01-04,2021-01-04,active_screener
HHH,Howard Hughes Holdings Inc.,Real Estate,Real Estate - Diversified,NYSE,4318942460.0,2021-01-04,2021-01-04,active_screener
INSW,"International Seaways, Inc.",Energy,Oil & Gas Midstream,NYSE,483198506.0,2021-01-04,2021-01-04,active_screener
BNL,"Broadstone Net Lease, Inc.",Real Estate,REIT - Diversified,NYSE,2799209880.0,2021-01-04,2021-01-04,active_screener
DTW,DTE Energy Company JR SUB DB 2017 E,Utilities,Regulated Electric,NYSE,19706520000.0,2021-01-04,2021-01-04,active_screener
SMG,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,NYSE,11180104000.0,2021-01-04,2021-01-04,active_screener
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,NYSE,1254656029.0,2021-01-04,2021-01-04,active_screener
BTU,Peabody Energy Corporation,Energy,Coal,NYSE,296704417.0,2021-01-04,2021-01-04,active_screener
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Agricultural Farm Products,NASDAQ,1807742500.0,2021-01-04,2021-01-04,active_screener
WPP,WPP plc,Communication Services,Advertising Agencies,NYSE,13059434400.0,2021-01-04,2021-01-04,active_screener
IRDM,Iridium Communications Inc.,Communication Services,Telecommunications Services,NASDAQ,5022327000.0,2021-01-04,2021-01-04,active_screener
IRT,"Independence Realty Trust, Inc.",Real Estate,REIT - Residential,NYSE,1326909188.0,2021-01-04,2021-01-04,active_screener
CDP,COPT Defense Properties,Real Estate,REIT - Office,NYSE,2840425200.0,2021-01-04,2021-01-04,active_screener
OPEN,Opendoor Technologies Inc.,Real Estate,Real Estate - Services,NASDAQ,13505625000.0,2021-01-04,2021-01-04,active_screener
CNK,"Cinemark Holdings, Inc.",Communication Services,Entertainment,NYSE,1893580320.0,2021-01-04,2021-01-04,active_screener
DTB,DTE Energy Company 2020 Series,Utilities,Regulated Electric,NYSE,5160400000.0,2021-01-04,2021-01-04,active_screener
VEON,VEON Ltd.,Communication Services,Telecommunications Services,NASDAQ,2915725500.0,2021-01-04,2021-01-04,active_screener
RYN,Rayonier Inc.,Real Estate,REIT - Specialty,NYSE,4012046100.0,2021-01-04,2021-01-04,active_screener
AVA,Avista Corporation,Utilities,Diversified Utilities,NYSE,2734994710.0,2021-01-04,2021-01-04,active_screener
FUL,H.B. Fuller Company,Basic Materials,Chemicals - Specialty,NYSE,2755830000.0,2021-01-04,2021-01-04,active_screener
COLD,"Americold Realty Trust, Inc.",Real Estate,REIT - Industrial,NYSE,9029886600.0,2021-01-04,2021-01-04,active_screener
AVNT,Avient Corporation,Basic Materials,Chemicals - Specialty,NYSE,3601785000.0,2021-01-04,2021-01-04,active_screener
SA,Seabridge Gold Inc.,Basic Materials,Gold,NYSE,1660295520.0,2021-01-04,2021-01-04,active_screener
MTRN,Materion Corporation,Basic Materials,Industrial Materials,NYSE,1275616140.0,2021-01-04,2021-01-04,active_screener
HYMC,Hycroft Mining Holding Corporation,Basic Materials,Gold,NASDAQ,479798999.0,2021-01-04,2021-01-04,active_screener
KRC,Kilroy Realty Corporation,Real Estate,REIT - Office,NYSE,6424536387.0,2021-01-04,2021-01-04,active_screener
TR,"Tootsie Roll Industries, Inc.",Consumer Defensive,Food Confectioners,NYSE,1747046227.0,2021-01-04,2021-01-04,active_screener
BXMT,"Blackstone Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,NYSE,3854335920.0,2021-01-04,2021-01-04,active_screener
TGNA,TEGNA Inc.,Communication Services,Broadcasting,NYSE,3081809940.0,2021-01-04,2021-01-04,active_screener
FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,NASDAQ,3952951519.0,2021-01-04,2021-01-04,active_screener
JOYY,"JOYY, Inc. Sponsored ADR Class A",Communication Services,Internet Content & Information,NASDAQ,6228492935.0,2021-01-04,2021-01-04,active_screener
FRPT,"Freshpet, Inc.",Consumer Defensive,Packaged Foods,NASDAQ,5752018860.0,2021-01-04,2021-01-04,active_screener
RCD,Ready Capital Corporation Notes -15.12.29,Real Estate,REIT - Mortgage,NYSE,678970702.0,2021-01-04,2021-01-04,active_screener
CPK,Chesapeake Utilities Corporation,Utilities,Regulated Gas,NYSE,1847381742.0,2021-01-04,2021-01-04,active_screener
CWK,Cushman & Wakefield plc,Real Estate,Real Estate - Services,NYSE,3050850000.0,2021-01-04,2021-01-04,active_screener
NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,NYSE,2471149480.0,2021-01-04,2021-01-04,active_screener
BATRA,"Atlanta Braves Holdings, Inc.",Communication Services,Entertainment,NASDAQ,1315080429.0,2021-01-04,2021-01-04,active_screener
MANU,Manchester United plc,Communication Services,Entertainment,NYSE,2683605330.0,2021-01-04,2021-01-04,active_screener
AWR,American States Water Company,Utilities,Regulated Water,NYSE,2885054620.0,2021-01-04,2021-01-04,active_screener
SMR,NuScale Power Corporation,Utilities,Renewable Utilities,NYSE,979922611.0,2021-01-04,2021-01-04,active_screener
LXP,LXP Industrial Trust,Real Estate,REIT - Industrial,NYSE,2803738188.0,2021-01-04,2021-01-04,active_screener
MGEE,"MGE Energy, Inc.",Utilities,Diversified Utilities,NASDAQ,2456552590.0,2021-01-04,2021-01-04,active_screener
IPAR,"Inter Parfums, Inc.",Consumer Defensive,Household & Personal Products,NASDAQ,1873820440.0,2021-01-04,2021-01-04,active_screener
MSGE,Madison Square Garden Entertainment Corp.,Communication Services,Entertainment,NYSE,2422700560.0,2021-01-04,2021-01-04,active_screener
DBRG,"DigitalBridge Group, Inc.",Real Estate,REIT - Diversified,NYSE,2198782370.0,2021-01-04,2021-01-04,active_screener
UNFI,"United Natural Foods, Inc.",Consumer Defensive,Food Distribution,NYSE,946968000.0,2021-01-04,2021-01-04,active_screener
APLE,"Apple Hospitality REIT, Inc.",Real Estate,REIT - Hotel & Motel,NYSE,2807849150.0,2021-01-04,2021-01-04,active_screener
BATRK,"Atlanta Braves Holdings, Inc.",Communication Services,Entertainment,NASDAQ,1314040000.0,2021-01-04,2021-01-04,active_screener
NMRK,"Newmark Group, Inc.",Real Estate,Real Estate - Services,NASDAQ,1262620060.0,2021-01-04,2021-01-04,active_screener
SLG,SL Green Realty Corp.,Real Estate,REIT - Office,NYSE,4193047600.0,2021-01-04,2021-01-04,active_screener
SAM,"The Boston Beer Company, Inc.",Consumer Defensive,Beverages - Alcoholic,NYSE,11685427880.0,2021-01-04,2021-01-04,active_screener
CWT,California Water Service Group,Utilities,Regulated Water,NYSE,2696018000.0,2021-01-04,2021-01-04,active_screener
HE,"Hawaiian Electric Industries, Inc.",Utilities,Diversified Utilities,NYSE,3789968700.0,2021-01-04,2021-01-04,active_screener
FCPT,"Four Corners Property Trust, Inc.",Real Estate,REIT - Retail,NYSE,2162102984.0,2021-01-04,2021-01-04,active_screener
AKR,Acadia Realty Trust,Real Estate,REIT - Retail,NYSE,1182628757.0,2021-01-04,2021-01-04,active_screener
UE,Urban Edge Properties,Real Estate,REIT - Diversified,NYSE,1474815160.0,2021-01-04,2021-01-04,active_screener
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,NASDAQ,907859595.0,2021-01-04,2021-01-04,active_screener
ANDE,"The Andersons, Inc.",Consumer Defensive,Food Distribution,NASDAQ,802817720.0,2021-01-04,2021-01-04,active_screener
CEPU,Central Puerto S.A.,Utilities,Regulated Electric,NYSE,403385667.0,2021-01-04,2021-01-04,active_screener
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,NASDAQ,878265480.0,2021-01-04,2021-01-04,active_screener
CENT,Central Garden & Pet Company,Consumer Defensive,Packaged Foods,NASDAQ,1630069770.0,2021-01-04,2021-01-04,active_screener
CCU,Compañía Cervecerías Unidas S.A.,Consumer Defensive,Beverages - Alcoholic,NYSE,1369931897.0,2021-01-04,2021-01-04,active_screener
NWN,Northwest Natural Holding Company,Utilities,Regulated Gas,NYSE,1397835240.0,2021-01-04,2021-01-04,active_screener
IMAX,IMAX Corporation,Communication Services,Entertainment,NYSE,1038611200.0,2021-01-04,2021-01-04,active_screener
WLYB,"John Wiley & Sons, Inc.",Communication Services,Publishing,NYSE,2542233440.0,2021-01-04,2021-01-04,active_screener
HTO,H2O America,Utilities,Regulated Water,NASDAQ,1971046211.0,2021-01-04,2021-01-04,active_screener
FDP,Fresh Del Monte Produce Inc.,Consumer Defensive,Agricultural Farm Products,NYSE,1147756680.0,2021-01-04,2021-01-04,active_screener
NN,NextNav Inc.,Communication Services,Internet Content & Information,NASDAQ,965255626.0,2021-01-04,2021-01-04,active_screener
CMPR,Cimpress plc,Communication Services,Advertising Agencies,NASDAQ,2216033183.0,2021-01-04,2021-01-04,active_screener
UTI,"Universal Technical Institute, Inc.",Consumer Defensive,Education & Training Services,NYSE,201082995.0,2021-01-04,2021-01-04,active_screener
WLY,"John Wiley & Sons, Inc.",Communication Services,Publishing,NYSE,2557349120.0,2021-01-04,2021-01-04,active_screener
STRA,"Strategic Education, Inc.",Consumer Defensive,Education & Training Services,NASDAQ,2201772160.0,2021-01-04,2021-01-04,active_screener
BRBR,"BellRing Brands, Inc.",Consumer Defensive,Packaged Foods,NYSE,937729999.0,2021-01-04,2021-01-04,active_screener
COTY,Coty Inc.,Consumer Defensive,Household & Personal Products,NYSE,5174104000.0,2021-01-04,2021-01-04,active_screener
SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,Household & Personal Products,NYSE,3327059999.0,2021-01-04,2021-01-04,active_screener
WB,Weibo Corporation,Communication Services,Internet Content & Information,NASDAQ,9261168860.0,2021-01-04,2021-01-04,active_screener
IMKTA,"Ingles Markets, Incorporated",Consumer Defensive,Grocery Stores,NASDAQ,840718898.0,2021-01-04,2021-01-04,active_screener
MGNI,"Magnite, Inc.",Communication Services,Advertising Agencies,NASDAQ,3183322560.0,2021-01-04,2021-01-04,active_screener
WMK,"Weis Markets, Inc.",Consumer Defensive,Grocery Stores,NYSE,1304574485.0,2021-01-04,2021-01-04,active_screener
FLO,"Flowers Foods, Inc.",Consumer Defensive,Packaged Foods,NYSE,4854376990.0,2021-01-04,2021-01-04,active_screener
STGW,Stagwell Inc.,Communication Services,Advertising Agencies,NASDAQ,184610954.0,2021-01-04,2021-01-04,active_screener
LILA,Liberty Latin America Ltd.,Communication Services,Telecommunications Services,NASDAQ,2575108495.0,2021-01-04,2021-01-04,active_screener
ZD,"Ziff Davis, Inc.",Communication Services,Advertising Agencies,NASDAQ,3678952113.0,2021-01-04,2021-01-04,active_screener
WTTR,"Select Water Solutions, Inc.",Utilities,Regulated Water,NYSE,356957769.0,2021-01-04,2021-01-04,active_screener
YELP,Yelp Inc.,Communication Services,Internet Content & Information,NYSE,2158285500.0,2021-01-04,2021-01-04,active_screener
XTKG,"X3 Holdings Co., Ltd.",Technology,Software - Application,NASDAQ,294561235.0,2021-01-04,2021-01-04,post_2021_delisted
TV,"Grupo Televisa, S.A.B.",Communication Services,Telecommunications Services,NYSE,4631259260.0,2021-01-04,2021-01-04,active_screener
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,NASDAQ,9224579000.0,2021-01-04,2021-01-04,active_screener
UBFO,United Security Bancshares,Financial Services,Banks - Regional,NASDAQ,115838992.0,2021-01-04,2021-01-04,post_2021_delisted
BITF,Bitfarms Ltd.,Financial Services,Financial - Capital Markets,NASDAQ,230411285.0,2021-01-04,2021-01-04,post_2021_delisted
SEE,Sealed Air Corporation,Consumer Cyclical,Packaging & Containers,NYSE,6978169035.0,2021-01-04,2021-01-04,post_2021_delisted
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,Engineering & Construction,NASDAQ,845886240.0,2021-01-04,2021-01-04,post_2021_delisted
QH,Quhuo Limited,Technology,Software - Application,NASDAQ,5057643402.0,2021-01-04,2021-01-04,post_2021_delisted
ITRM,Iterum Therapeutics plc,Healthcare,Biotechnology,NASDAQ,121549080.0,2021-01-04,2021-01-04,post_2021_delisted
SWKH,SWK Holdings Corporation,Financial Services,Asset Management,NASDAQ,176799260.0,2021-01-04,2021-01-04,post_2021_delisted
FFWM,First Foundation Inc.,Financial Services,Banks - Regional,NYSE,885212816.0,2021-01-04,2021-01-04,post_2021_delisted
TBHC,"The Brand House Collective, Inc.",Consumer Cyclical,Specialty Retail,NASDAQ,237074530.0,2021-01-04,2021-01-04,post_2021_delisted
CMBM,Cambium Networks Corporation,Technology,Communication Equipment,NASDAQ,614761577.0,2021-01-04,2021-01-04,post_2021_delisted
NEOVW,NeoVolta Inc.,Industrials,Electrical Equipment & Parts,NASDAQ,77289746.0,2021-01-04,2021-01-04,post_2021_delisted
QIPT,Quipt Home Medical Corp.,Healthcare,Medical - Devices,NASDAQ,146762940.0,2021-01-04,2021-01-04,post_2021_delisted
BHAT,Fujian Blue Hat Interactive Entertainment Technology Ltd.,Technology,Electronic Gaming & Multimedia,NASDAQ,21065858400.0,2021-01-04,2021-01-04,post_2021_delisted
CTHR,"Charles & Colvard, Ltd.",Consumer Cyclical,Luxury Goods,NASDAQ,43176262.0,2021-01-04,2021-01-04,post_2021_delisted
BBU,Brookfield Business Partners L.P.,Industrials,Conglomerates,NYSE,1916416000.0,2021-01-04,2021-01-04,post_2021_delisted
LYRA,"Lyra Therapeutics, Inc.",Healthcare,Biotechnology,NASDAQ,7275396852.0,2021-01-04,2021-01-04,post_2021_delisted
TSE,Trinseo PLC,Basic Materials,Chemicals - Specialty,NYSE,1915760000.0,2021-01-04,2021-01-04,post_2021_delisted
GMGI,"Golden Matrix Group, Inc.",Technology,Electronic Gaming & Multimedia,NASDAQ,21913868394.0,2021-01-04,2021-01-04,post_2021_delisted
